date,filter,text
31 December 2013,aescorporation,aescorporation's yearly stock price <b>increased</b> by 8.63%
31 December 2014,aescorporation,aescorporation's yearly stock price <b>increased</b> by 12.38%
31 December 2015,aescorporation,aescorporation's yearly stock price <b>decreased</b> by 13.84%
31 December 2016,aescorporation,aescorporation's yearly stock price <b>decreased</b> by 1.37%
31 December 2017,aescorporation,aescorporation's yearly stock price <b>increased</b> by 2.63%
31 December 2018,aescorporation,aescorporation's yearly stock price <b>increased</b> by 20.46%
31 December 2019,aescorporation,aescorporation's yearly stock price <b>increased</b> by 35.56%
31 December 2020,aescorporation,aescorporation's yearly stock price <b>increased</b> by 4.69%
31 December 2021,aescorporation,aescorporation's yearly stock price <b>increased</b> by 56.47%
31 December 2009,nvidia,nvidia's yearly stock price <b>decreased</b> by 25.68%
31 December 2010,nvidia,nvidia's yearly stock price <b>increased</b> by 14.45%
31 December 2011,nvidia,nvidia's yearly stock price <b>increased</b> by 24.51%
31 December 2012,nvidia,nvidia's yearly stock price <b>decreased</b> by 19.96%
31 December 2013,nvidia,nvidia's yearly stock price <b>increased</b> by 6.86%
31 December 2014,nvidia,nvidia's yearly stock price <b>increased</b> by 33.27%
31 December 2015,nvidia,nvidia's yearly stock price <b>increased</b> by 30.14%
31 December 2016,nvidia,nvidia's yearly stock price <b>increased</b> by 129.88%
31 December 2017,nvidia,nvidia's yearly stock price <b>increased</b> by 180.12%
31 December 2018,nvidia,nvidia's yearly stock price <b>increased</b> by 55.55%
31 December 2019,nvidia,nvidia's yearly stock price <b>decreased</b> by 24.59%
31 December 2020,nvidia,nvidia's yearly stock price <b>increased</b> by 127.25%
31 December 2021,nvidia,nvidia's yearly stock price <b>increased</b> by 38.36%
31 December 2009,netapp,netapp's yearly stock price <b>increased</b> by 4.90%
31 December 2010,netapp,netapp's yearly stock price <b>increased</b> by 90.08%
31 December 2011,netapp,netapp's yearly stock price <b>increased</b> by 12.43%
31 December 2012,netapp,netapp's yearly stock price <b>decreased</b> by 24.64%
31 December 2013,netapp,netapp's yearly stock price <b>increased</b> by 10.34%
31 December 2014,netapp,netapp's yearly stock price <b>increased</b> by 4.56%
31 December 2015,netapp,netapp's yearly stock price <b>decreased</b> by 13.09%
31 December 2016,netapp,netapp's yearly stock price <b>decreased</b> by 12.76%
31 December 2017,netapp,netapp's yearly stock price <b>increased</b> by 52.53%
31 December 2018,netapp,netapp's yearly stock price <b>increased</b> by 70.35%
31 December 2019,netapp,netapp's yearly stock price <b>decreased</b> by 12.84%
31 December 2020,netapp,netapp's yearly stock price <b>decreased</b> by 18.59%
31 December 2021,netapp,netapp's yearly stock price <b>increased</b> by 42.53%
31 December 2009,newellbrands,newellbrands's yearly stock price <b>decreased</b> by 35.04%
31 December 2010,newellbrands,newellbrands's yearly stock price <b>increased</b> by 44.57%
31 December 2011,newellbrands,newellbrands's yearly stock price <b>increased</b> by 0.94%
31 December 2012,newellbrands,newellbrands's yearly stock price <b>increased</b> by 18.37%
31 December 2013,newellbrands,newellbrands's yearly stock price <b>increased</b> by 46.22%
31 December 2014,newellbrands,newellbrands's yearly stock price <b>increased</b> by 23.57%
31 December 2015,newellbrands,newellbrands's yearly stock price <b>increased</b> by 29.68%
31 December 2016,newellbrands,newellbrands's yearly stock price <b>increased</b> by 15.32%
31 December 2017,newellbrands,newellbrands's yearly stock price <b>decreased</b> by 1.11%
31 December 2018,newellbrands,newellbrands's yearly stock price <b>decreased</b> by 44.68%
31 December 2019,newellbrands,newellbrands's yearly stock price <b>decreased</b> by 25.96%
31 December 2020,newellbrands,newellbrands's yearly stock price <b>increased</b> by 3.50%
31 December 2021,newellbrands,newellbrands's yearly stock price <b>increased</b> by 49.90%
31 December 2009,ametek,ametek's yearly stock price <b>decreased</b> by 21.13%
31 December 2010,ametek,ametek's yearly stock price <b>increased</b> by 36.25%
31 December 2011,ametek,ametek's yearly stock price <b>increased</b> by 37.06%
31 December 2012,ametek,ametek's yearly stock price <b>increased</b> by 23.88%
31 December 2013,ametek,ametek's yearly stock price <b>increased</b> by 31.85%
31 December 2014,ametek,ametek's yearly stock price <b>increased</b> by 17.95%
31 December 2015,ametek,ametek's yearly stock price <b>increased</b> by 3.93%
31 December 2016,ametek,ametek's yearly stock price <b>decreased</b> by 10.11%
31 December 2017,ametek,ametek's yearly stock price <b>increased</b> by 29.19%
31 December 2018,ametek,ametek's yearly stock price <b>increased</b> by 22.63%
31 December 2019,ametek,ametek's yearly stock price <b>increased</b> by 16.57%
31 December 2020,ametek,ametek's yearly stock price <b>increased</b> by 11.99%
31 December 2021,ametek,ametek's yearly stock price <b>increased</b> by 24.60%
31 December 2010,fortinet,fortinet's yearly stock price <b>increased</b> by 21.51%
31 December 2011,fortinet,fortinet's yearly stock price <b>increased</b> by 102.83%
31 December 2012,fortinet,fortinet's yearly stock price <b>increased</b> by 11.12%
31 December 2013,fortinet,fortinet's yearly stock price <b>decreased</b> by 14.69%
31 December 2014,fortinet,fortinet's yearly stock price <b>increased</b> by 19.77%
31 December 2015,fortinet,fortinet's yearly stock price <b>increased</b> by 57.20%
31 December 2016,fortinet,fortinet's yearly stock price <b>decreased</b> by 16.78%
31 December 2017,fortinet,fortinet's yearly stock price <b>increased</b> by 20.97%
31 December 2018,fortinet,fortinet's yearly stock price <b>increased</b> by 70.72%
31 December 2019,fortinet,fortinet's yearly stock price <b>increased</b> by 29.34%
31 December 2020,fortinet,fortinet's yearly stock price <b>increased</b> by 44.77%
31 December 2021,fortinet,fortinet's yearly stock price <b>increased</b> by 24.66%
31 December 2009,mgmresorts,mgmresorts's yearly stock price <b>decreased</b> by 79.08%
31 December 2010,mgmresorts,mgmresorts's yearly stock price <b>increased</b> by 43.85%
31 December 2011,mgmresorts,mgmresorts's yearly stock price <b>increased</b> by 5.64%
31 December 2012,mgmresorts,mgmresorts's yearly stock price <b>decreased</b> by 8.00%
31 December 2013,mgmresorts,mgmresorts's yearly stock price <b>increased</b> by 40.41%
31 December 2014,mgmresorts,mgmresorts's yearly stock price <b>increased</b> by 49.82%
31 December 2015,mgmresorts,mgmresorts's yearly stock price <b>decreased</b> by 14.36%
31 December 2016,mgmresorts,mgmresorts's yearly stock price <b>increased</b> by 13.56%
31 December 2017,mgmresorts,mgmresorts's yearly stock price <b>increased</b> by 31.03%
31 December 2018,mgmresorts,mgmresorts's yearly stock price <b>increased</b> by 0.79%
31 December 2019,mgmresorts,mgmresorts's yearly stock price <b>decreased</b> by 5.60%
31 December 2020,mgmresorts,mgmresorts's yearly stock price <b>decreased</b> by 21.74%
31 December 2021,mgmresorts,mgmresorts's yearly stock price <b>increased</b> by 45.70%
31 December 2009,adp,adp's yearly stock price <b>decreased</b> by 3.36%
31 December 2010,adp,adp's yearly stock price <b>increased</b> by 15.59%
31 December 2011,adp,adp's yearly stock price <b>increased</b> by 23.02%
31 December 2012,adp,adp's yearly stock price <b>increased</b> by 13.15%
31 December 2013,adp,adp's yearly stock price <b>increased</b> by 28.23%
31 December 2014,adp,adp's yearly stock price <b>increased</b> by 21.37%
31 December 2015,adp,adp's yearly stock price <b>increased</b> by 19.14%
31 December 2016,adp,adp's yearly stock price <b>increased</b> by 8.21%
31 December 2017,adp,adp's yearly stock price <b>increased</b> by 22.02%
31 December 2018,adp,adp's yearly stock price <b>increased</b> by 26.60%
31 December 2019,adp,adp's yearly stock price <b>increased</b> by 23.93%
31 December 2020,adp,adp's yearly stock price <b>decreased</b> by 2.66%
31 December 2021,adp,adp's yearly stock price <b>increased</b> by 10.84%
31 December 2009,broadridge,broadridge's yearly stock price <b>increased</b> by 5.80%
31 December 2010,broadridge,broadridge's yearly stock price <b>increased</b> by 17.35%
31 December 2011,broadridge,broadridge's yearly stock price <b>increased</b> by 6.55%
31 December 2012,broadridge,broadridge's yearly stock price <b>increased</b> by 5.83%
31 December 2013,broadridge,broadridge's yearly stock price <b>increased</b> by 30.16%
31 December 2014,broadridge,broadridge's yearly stock price <b>increased</b> by 43.92%
31 December 2015,broadridge,broadridge's yearly stock price <b>increased</b> by 35.01%
31 December 2016,broadridge,broadridge's yearly stock price <b>increased</b> by 19.39%
31 December 2017,broadridge,broadridge's yearly stock price <b>increased</b> by 24.05%
31 December 2018,broadridge,broadridge's yearly stock price <b>increased</b> by 49.39%
31 December 2019,broadridge,broadridge's yearly stock price <b>increased</b> by 7.33%
31 December 2020,broadridge,broadridge's yearly stock price <b>increased</b> by 9.77%
31 December 2021,broadridge,broadridge's yearly stock price <b>increased</b> by 18.08%
31 December 2009,essexpropertytrust,essexpropertytrust's yearly stock price <b>decreased</b> by 30.31%
31 December 2010,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 53.86%
31 December 2011,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 32.32%
31 December 2012,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 17.94%
31 December 2013,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 7.09%
31 December 2014,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 21.30%
31 December 2015,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 26.94%
31 December 2016,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 1.36%
31 December 2017,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 15.46%
31 December 2018,essexpropertytrust,essexpropertytrust's yearly stock price <b>decreased</b> by 0.36%
31 December 2019,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 27.50%
31 December 2020,essexpropertytrust,essexpropertytrust's yearly stock price <b>decreased</b> by 15.80%
31 December 2021,essexpropertytrust,essexpropertytrust's yearly stock price <b>increased</b> by 3.63%
31 December 2009,globelife,globelife's yearly stock price <b>decreased</b> by 32.31%
31 December 2010,globelife,globelife's yearly stock price <b>increased</b> by 44.11%
31 December 2011,globelife,globelife's yearly stock price <b>increased</b> by 18.77%
31 December 2012,globelife,globelife's yearly stock price <b>increased</b> by 21.47%
31 December 2013,globelife,globelife's yearly stock price <b>increased</b> by 35.48%
31 December 2014,globelife,globelife's yearly stock price <b>increased</b> by 21.17%
31 December 2015,globelife,globelife's yearly stock price <b>increased</b> by 8.79%
31 December 2016,globelife,globelife's yearly stock price <b>increased</b> by 7.59%
31 December 2017,globelife,globelife's yearly stock price <b>increased</b> by 30.83%
31 December 2018,globelife,globelife's yearly stock price <b>increased</b> by 9.03%
31 December 2019,globelife,globelife's yearly stock price <b>increased</b> by 6.15%
31 December 2020,globelife,globelife's yearly stock price <b>decreased</b> by 5.06%
31 December 2021,globelife,globelife's yearly stock price <b>increased</b> by 11.58%
31 December 2009,fasternal,fasternal's yearly stock price <b>decreased</b> by 17.05%
31 December 2010,fasternal,fasternal's yearly stock price <b>increased</b> by 45.55%
31 December 2011,fasternal,fasternal's yearly stock price <b>increased</b> by 38.22%
31 December 2012,fasternal,fasternal's yearly stock price <b>increased</b> by 34.66%
31 December 2013,fasternal,fasternal's yearly stock price <b>increased</b> by 10.72%
31 December 2014,fasternal,fasternal's yearly stock price <b>decreased</b> by 1.94%
31 December 2015,fasternal,fasternal's yearly stock price <b>decreased</b> by 9.88%
31 December 2016,fasternal,fasternal's yearly stock price <b>increased</b> by 10.14%
31 December 2017,fasternal,fasternal's yearly stock price <b>increased</b> by 9.87%
31 December 2018,fasternal,fasternal's yearly stock price <b>increased</b> by 19.41%
31 December 2019,fasternal,fasternal's yearly stock price <b>increased</b> by 22.81%
31 December 2020,fasternal,fasternal's yearly stock price <b>increased</b> by 31.75%
31 December 2021,fasternal,fasternal's yearly stock price <b>increased</b> by 17.87%
31 December 2009,mmaximintegrated,mmaximintegrated's yearly stock price <b>decreased</b> by 7.20%
31 December 2010,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 25.38%
31 December 2011,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 35.89%
31 December 2012,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 12.27%
31 December 2013,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 12.45%
31 December 2014,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 8.60%
31 December 2015,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 15.92%
31 December 2016,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 10.31%
31 December 2017,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 29.77%
31 December 2018,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 26.00%
31 December 2019,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 2.13%
31 December 2020,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 18.39%
31 December 2021,mmaximintegrated,mmaximintegrated's yearly stock price <b>increased</b> by 43.69%
31 December 2011,lyondellbasell,lyondellbasell's yearly stock price <b>increased</b> by 62.78%
31 December 2012,lyondellbasell,lyondellbasell's yearly stock price <b>increased</b> by 48.40%
31 December 2013,lyondellbasell,lyondellbasell's yearly stock price <b>increased</b> by 62.33%
31 December 2014,lyondellbasell,lyondellbasell's yearly stock price <b>increased</b> by 42.21%
31 December 2015,lyondellbasell,lyondellbasell's yearly stock price <b>increased</b> by 0.14%
31 December 2016,lyondellbasell,lyondellbasell's yearly stock price <b>decreased</b> by 8.29%
31 December 2017,lyondellbasell,lyondellbasell's yearly stock price <b>increased</b> by 18.21%
31 December 2018,lyondellbasell,lyondellbasell's yearly stock price <b>increased</b> by 18.90%
31 December 2019,lyondellbasell,lyondellbasell's yearly stock price <b>decreased</b> by 14.47%
31 December 2020,lyondellbasell,lyondellbasell's yearly stock price <b>decreased</b> by 13.12%
31 December 2021,lyondellbasell,lyondellbasell's yearly stock price <b>increased</b> by 35.27%
31 December 2009,garmin,garmin's yearly stock price <b>decreased</b> by 35.65%
31 December 2010,garmin,garmin's yearly stock price <b>increased</b> by 29.70%
31 December 2011,garmin,garmin's yearly stock price <b>increased</b> by 7.85%
31 December 2012,garmin,garmin's yearly stock price <b>increased</b> by 29.91%
31 December 2013,garmin,garmin's yearly stock price <b>decreased</b> by 0.09%
31 December 2014,garmin,garmin's yearly stock price <b>increased</b> by 41.53%
31 December 2015,garmin,garmin's yearly stock price <b>decreased</b> by 17.30%
31 December 2016,garmin,garmin's yearly stock price <b>increased</b> by 8.72%
31 December 2017,garmin,garmin's yearly stock price <b>increased</b> by 24.04%
31 December 2018,garmin,garmin's yearly stock price <b>increased</b> by 22.85%
31 December 2019,garmin,garmin's yearly stock price <b>increased</b> by 35.78%
31 December 2020,garmin,garmin's yearly stock price <b>increased</b> by 19.97%
31 December 2021,garmin,garmin's yearly stock price <b>increased</b> by 28.18%
31 December 2009,ameren,ameren's yearly stock price <b>decreased</b> by 32.43%
31 December 2010,ameren,ameren's yearly stock price <b>increased</b> by 10.22%
31 December 2011,ameren,ameren's yearly stock price <b>increased</b> by 16.58%
31 December 2012,ameren,ameren's yearly stock price <b>increased</b> by 14.79%
31 December 2013,ameren,ameren's yearly stock price <b>increased</b> by 13.08%
31 December 2014,ameren,ameren's yearly stock price <b>increased</b> by 20.70%
31 December 2015,ameren,ameren's yearly stock price <b>increased</b> by 8.76%
31 December 2016,ameren,ameren's yearly stock price <b>increased</b> by 21.85%
31 December 2017,ameren,ameren's yearly stock price <b>increased</b> by 20.38%
31 December 2018,ameren,ameren's yearly stock price <b>increased</b> by 9.59%
31 December 2019,ameren,ameren's yearly stock price <b>increased</b> by 25.55%
31 December 2020,ameren,ameren's yearly stock price <b>increased</b> by 7.43%
31 December 2021,ameren,ameren's yearly stock price <b>decreased</b> by 3.41%
31 December 2009,accenture,accenture's yearly stock price <b>decreased</b> by 3.60%
31 December 2010,accenture,accenture's yearly stock price <b>increased</b> by 25.65%
31 December 2011,accenture,accenture's yearly stock price <b>increased</b> by 34.20%
31 December 2012,accenture,accenture's yearly stock price <b>increased</b> by 15.59%
31 December 2013,accenture,accenture's yearly stock price <b>increased</b> by 24.46%
31 December 2014,accenture,accenture's yearly stock price <b>increased</b> by 10.27%
31 December 2015,accenture,accenture's yearly stock price <b>increased</b> by 22.73%
31 December 2016,accenture,accenture's yearly stock price <b>increased</b> by 18.15%
31 December 2017,accenture,accenture's yearly stock price <b>increased</b> by 16.76%
31 December 2018,accenture,accenture's yearly stock price <b>increased</b> by 25.89%
31 December 2019,accenture,accenture's yearly stock price <b>increased</b> by 15.68%
31 December 2020,accenture,accenture's yearly stock price <b>increased</b> by 19.05%
31 December 2021,accenture,accenture's yearly stock price <b>increased</b> by 20.96%
31 December 2009,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>decreased</b> by 4.68%
31 December 2010,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 25.08%
31 December 2011,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 24.57%
31 December 2012,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 16.80%
31 December 2013,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 39.39%
31 December 2014,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 20.60%
31 December 2015,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 21.31%
31 December 2016,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 23.06%
31 December 2017,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 22.42%
31 December 2018,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 32.86%
31 December 2019,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 5.59%
31 December 2020,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>increased</b> by 19.81%
31 December 2021,jackhenryandassociates,jackhenryandassociates's yearly stock price <b>decreased</b> by 6.56%
31 December 2009,lincolnfinancial,lincolnfinancial's yearly stock price <b>decreased</b> by 55.56%
31 December 2010,lincolnfinancial,lincolnfinancial's yearly stock price <b>increased</b> by 42.15%
31 December 2011,lincolnfinancial,lincolnfinancial's yearly stock price <b>decreased</b> by 4.39%
31 December 2012,lincolnfinancial,lincolnfinancial's yearly stock price <b>decreased</b> by 4.68%
31 December 2013,lincolnfinancial,lincolnfinancial's yearly stock price <b>increased</b> by 67.25%
31 December 2014,lincolnfinancial,lincolnfinancial's yearly stock price <b>increased</b> by 35.66%
31 December 2015,lincolnfinancial,lincolnfinancial's yearly stock price <b>increased</b> by 7.65%
31 December 2016,lincolnfinancial,lincolnfinancial's yearly stock price <b>decreased</b> by 14.38%
31 December 2017,lincolnfinancial,lincolnfinancial's yearly stock price <b>increased</b> by 55.03%
31 December 2018,lincolnfinancial,lincolnfinancial's yearly stock price <b>decreased</b> by 0.98%
31 December 2019,lincolnfinancial,lincolnfinancial's yearly stock price <b>decreased</b> by 9.44%
31 December 2020,lincolnfinancial,lincolnfinancial's yearly stock price <b>decreased</b> by 31.27%
31 December 2021,lincolnfinancial,lincolnfinancial's yearly stock price <b>increased</b> by 29.84%
31 December 2009,jbhunttransport,jbhunttransport's yearly stock price <b>decreased</b> by 7.14%
31 December 2010,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 25.69%
31 December 2011,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 23.70%
31 December 2012,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 28.76%
31 December 2013,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 33.14%
31 December 2014,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 6.44%
31 December 2015,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 7.53%
31 December 2016,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 2.46%
31 December 2017,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 19.64%
31 December 2018,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 21.52%
31 December 2019,jbhunttransport,jbhunttransport's yearly stock price <b>decreased</b> by 10.55%
31 December 2020,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 16.03%
31 December 2021,jbhunttransport,jbhunttransport's yearly stock price <b>increased</b> by 21.72%
31 December 2009,mosaic,mosaic's yearly stock price <b>decreased</b> by 48.03%
31 December 2010,mosaic,mosaic's yearly stock price <b>increased</b> by 22.86%
31 December 2011,mosaic,mosaic's yearly stock price <b>increased</b> by 18.29%
31 December 2012,mosaic,mosaic's yearly stock price <b>decreased</b> by 19.00%
31 December 2013,mosaic,mosaic's yearly stock price <b>decreased</b> by 1.18%
31 December 2014,mosaic,mosaic's yearly stock price <b>decreased</b> by 9.54%
31 December 2015,mosaic,mosaic's yearly stock price <b>decreased</b> by 9.37%
31 December 2016,mosaic,mosaic's yearly stock price <b>decreased</b> by 33.70%
31 December 2017,mosaic,mosaic's yearly stock price <b>decreased</b> by 3.13%
31 December 2018,mosaic,mosaic's yearly stock price <b>increased</b> by 18.10%
31 December 2019,mosaic,mosaic's yearly stock price <b>decreased</b> by 17.09%
31 December 2020,mosaic,mosaic's yearly stock price <b>decreased</b> by 31.19%
31 December 2021,mosaic,mosaic's yearly stock price <b>increased</b> by 70.36%
31 December 2009,ecolab,ecolab's yearly stock price <b>decreased</b> by 7.69%
31 December 2010,ecolab,ecolab's yearly stock price <b>increased</b> by 20.61%
31 December 2011,ecolab,ecolab's yearly stock price <b>increased</b> by 11.27%
31 December 2012,ecolab,ecolab's yearly stock price <b>increased</b> by 27.00%
31 December 2013,ecolab,ecolab's yearly stock price <b>increased</b> by 39.42%
31 December 2014,ecolab,ecolab's yearly stock price <b>increased</b> by 22.53%
31 December 2015,ecolab,ecolab's yearly stock price <b>increased</b> by 5.83%
31 December 2016,ecolab,ecolab's yearly stock price <b>increased</b> by 2.71%
31 December 2017,ecolab,ecolab's yearly stock price <b>increased</b> by 13.28%
31 December 2018,ecolab,ecolab's yearly stock price <b>increased</b> by 13.70%
31 December 2019,ecolab,ecolab's yearly stock price <b>increased</b> by 28.91%
31 December 2020,ecolab,ecolab's yearly stock price <b>increased</b> by 7.94%
31 December 2021,ecolab,ecolab's yearly stock price <b>increased</b> by 8.93%
31 December 2014,aramark,aramark's yearly stock price <b>increased</b> by 12.15%
31 December 2015,aramark,aramark's yearly stock price <b>increased</b> by 17.24%
31 December 2016,aramark,aramark's yearly stock price <b>increased</b> by 10.54%
31 December 2017,aramark,aramark's yearly stock price <b>increased</b> by 14.24%
31 December 2018,aramark,aramark's yearly stock price <b>increased</b> by 1.77%
31 December 2019,aramark,aramark's yearly stock price <b>decreased</b> by 5.70%
31 December 2020,aramark,aramark's yearly stock price <b>decreased</b> by 17.92%
31 December 2021,aramark,aramark's yearly stock price <b>increased</b> by 24.08%
31 December 2020,morganstanley,morganstanley's yearly stock price <b>decreased</b> by 3.56%
31 December 2009,conagrabrands,conagrabrands's yearly stock price <b>decreased</b> by 2.79%
31 December 2010,conagrabrands,conagrabrands's yearly stock price <b>increased</b> by 25.73%
31 December 2011,conagrabrands,conagrabrands's yearly stock price <b>increased</b> by 8.61%
31 December 2012,conagrabrands,conagrabrands's yearly stock price <b>increased</b> by 12.66%
31 December 2013,conagrabrands,conagrabrands's yearly stock price <b>increased</b> by 31.39%
31 December 2014,conagrabrands,conagrabrands's yearly stock price <b>decreased</b> by 1.43%
31 December 2015,conagrabrands,conagrabrands's yearly stock price <b>increased</b> by 26.46%
31 December 2016,conagrabrands,conagrabrands's yearly stock price <b>increased</b> by 17.54%
31 December 2017,conagrabrands,conagrabrands's yearly stock price <b>increased</b> by 6.91%
31 December 2018,conagrabrands,conagrabrands's yearly stock price <b>decreased</b> by 1.18%
31 December 2019,conagrabrands,conagrabrands's yearly stock price <b>decreased</b> by 20.79%
31 December 2020,conagrabrands,conagrabrands's yearly stock price <b>increased</b> by 27.60%
31 December 2021,conagrabrands,conagrabrands's yearly stock price <b>increased</b> by 2.56%
31 December 2009,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>decreased</b> by 1.03%
31 December 2010,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>decreased</b> by 9.12%
31 December 2011,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>decreased</b> by 6.91%
31 December 2012,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>increased</b> by 1.41%
31 December 2013,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>increased</b> by 20.84%
31 December 2014,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>increased</b> by 9.30%
31 December 2015,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>increased</b> by 11.59%
31 December 2016,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>increased</b> by 6.49%
31 December 2017,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>increased</b> by 17.52%
31 December 2018,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>increased</b> by 3.83%
31 December 2019,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>decreased</b> by 5.59%
31 December 2020,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>decreased</b> by 20.81%
31 December 2021,peoplesunitedbbank,peoplesunitedbbank's yearly stock price <b>increased</b> by 20.90%
31 December 2009,csx,csx's yearly stock price <b>decreased</b> by 28.27%
31 December 2010,csx,csx's yearly stock price <b>increased</b> by 48.46%
31 December 2011,csx,csx's yearly stock price <b>increased</b> by 31.97%
31 December 2012,csx,csx's yearly stock price <b>decreased</b> by 5.11%
31 December 2013,csx,csx's yearly stock price <b>increased</b> by 17.82%
31 December 2014,csx,csx's yearly stock price <b>increased</b> by 27.10%
31 December 2015,csx,csx's yearly stock price <b>increased</b> by 3.96%
31 December 2016,csx,csx's yearly stock price <b>decreased</b> by 7.99%
31 December 2017,csx,csx's yearly stock price <b>increased</b> by 82.77%
31 December 2018,csx,csx's yearly stock price <b>increased</b> by 30.04%
31 December 2019,csx,csx's yearly stock price <b>increased</b> by 12.66%
31 December 2020,csx,csx's yearly stock price <b>increased</b> by 4.69%
31 December 2021,csx,csx's yearly stock price <b>increased</b> by 22.28%
31 December 2009,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>decreased</b> by 8.05%
31 December 2010,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 8.52%
31 December 2011,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 0.76%
31 December 2012,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 0.66%
31 December 2013,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 20.51%
31 December 2014,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 35.28%
31 December 2015,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 22.11%
31 December 2016,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>decreased</b> by 9.07%
31 December 2017,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 6.52%
31 December 2018,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 6.13%
31 December 2019,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>decreased</b> by 0.94%
31 December 2020,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 5.18%
31 December 2021,archerdanielsmidland,archerdanielsmidland's yearly stock price <b>increased</b> by 18.13%
31 December 2009,telefonica,telefonica's yearly stock price <b>decreased</b> by 22.47%
31 December 2010,telefonica,telefonica's yearly stock price <b>increased</b> by 10.58%
31 December 2011,telefonica,telefonica's yearly stock price <b>decreased</b> by 0.30%
31 December 2012,telefonica,telefonica's yearly stock price <b>decreased</b> by 24.44%
31 December 2013,telefonica,telefonica's yearly stock price <b>increased</b> by 2.52%
31 December 2014,telefonica,telefonica's yearly stock price <b>increased</b> by 14.07%
